SKU,Name,Price,category,brand,StockQuantity,InStock,IsFeatured,IsActive,Rating,ReviewCount,CreatedAt
FWTS23SS05G,Áo Thun Nữ Xoắn Eo  FWTS23SS05G,299000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.719052+07
FWTS23SS04G,"Áo Thun Nữ Cổ Tròn, Tay Lỡ FWTS23SS04G",299000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.718429+07
FWTS23SS03C,Áo Thun Nữ Tay Dài FWTS23SS03C,299000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.717826+07
FWTS23SS02G,Áo thun nữ form ôm sát nách FWTS23SS02G,299000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.717088+07
FWTS23SS01G-US,Áo Thun Nữ Tay Ngắn In Họa Tiết FWTS23SS01G-US,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.716432+07
FWTS23FH07G,Áo Thun Nữ Vạt Chéo Cách Điệu FWTS23FH07G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.715839+07
FWTS23FH05G,Áo Thun Nữ Xẻ Lai Phá Cách FWTS23FH05G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.715193+07
FWTS23FH04C,Áo Thun Nữ Tay Ngắn Thời Trang FWTS23FH04C,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.7146+07
FWTS23FH03G,Áo Thun Nữ In Chữ Tay Ngắn FWTS23FH03G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.713784+07
FWTS23FH02G,Áo Thun Nữ Tay Ngắn Trẻ Trung FWTS23FH02G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.713135+07
FWTS22SS16C,Áo thun nữ tay ngắn basic FWTS22SS16C,299000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.71253+07
FWTS22SS13G,Áo thun nữ basic in chữ FWTS22SS13G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.711901+07
FWTS22SS07C,Áo thun sát nách nữ form ôm FWTS22SS07C,249000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.711178+07
FWTS22SS05L,Áo thun nữ cổ tròn phối nút FWTS22SS05L,249000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.710571+07
FWTS22SS04L,Áo thun tay ngắn cổ tim nhún ngực FWTS22SS04L,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.70995+07
FWTS22FH18G,Áo Thun Nữ tay ngắn FWTS22FH18G,249000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.709251+07
FWTS22FH17G,Áo Thun Nữ form ôm tay dài FWTS22FH17G,249000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.708624+07
FWTS22FH06L,Áo thun nữ form vừa tay dài FWTS22FH06L,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.708005+07
FWSW23FH01C,Áo Khoác Len Cardigan Form Rộng FWSW23FH01C,899000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.707423+07
FWSW22FH09G,Áo len nữ cổ lọ tay dài FWSW22FH09G,699000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.706815+07
FWSW22FH08C,Đầm tay dài cổ vuông FWSW22FH08C,949000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.706211+07
FWSW22FH07C,Áo len nữ form ôm cổ vuông tay dài FWSW22FH07C,699000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.705636+07
FWSW22FH06G,Áo len nữ cổ tròn họa tiết kẻ ngang FWSW22FH06G,699000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.705055+07
FWSW22FH04G,Áo Len nữ cổ lọ basic FWSW22FH04G,799000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.704464+07
FWSP25FH03G-J,Quần Short Trắng Form Suông FWSP25FH03G-J,499000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.703392+07
FWSP25FH02G-J,Quần Short Jean Đen Cạp Cao FWSP25FH02G-J,499000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.686063+07
FWSP24SS03G-J,Quần Short Nữ  Thời Trang FWSP24SS03G-J,499000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.685434+07
FWSP24SS02G-J,Quần Short Nữ Năng Động FWSP24SS02G-J,499000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.684799+07
FWSP24FH02C,Quần Short Nữ Thời Trang FWSP24FH02C,399000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.682837+07
FWSP23SS20G,Quần shorts jeans nữ lưng cao FWSP23SS20G,499000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.682217+07
FWSP23SS15G,Quần Short Khaki Nữ Thời Trang  FWSP23SS15G,499000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.681591+07
FWSP23SS12C,Quần Short Giả Váy Dáng Chữ A Thanh Lịch FWSP23SS12C,499000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.68096+07
FWSP23SS10C,Quần Short Nữ Năng Động FWSP23SS10C,499000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.679912+07
FWSP23SS05G,Quần Short Nữ Sành Điệu FWSP23SS05G,499000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.67919+07
FWSP23SS03C,Quần Short Jean Form Ôm FWSP23SS03C,499000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.678587+07
FWSP23SS02G,Quần Short Nữ  Lưng Cao FWSP23SS02G,499000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.677912+07
FWSP23SS01G,Quần Short Nữ Cạp Cao FWSP23SS01G,299000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.67731+07
FWSP23FH16G,Quần Short Nữ Năng Động FWSP23FH16G,499000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.676586+07
FWSP23FH02C,Quần Short Nữ Thời Trang FWSP23FH02C,299000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.675958+07
FWSP22SS11C-J,Quần short jeans nữ lưng cao FWSP22SS11C-J,449000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.675302+07
FWSK24SS07G-J,Chân Váy Jean Xẻ Lai Sành Điệu FWSK24SS07G-J,529000.00,Chân váy nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.672333+07
FWSK24SS05G-J,Chân Váy Jeans Cá Tính FWSK24SS05G-J,549000.00,Chân váy nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.671181+07
FWSK24SS02C-O,Chân Váy Ôm Xẻ Lai FWSK24SS02C-O,399000.00,Chân váy nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.670584+07
FWSK24SS01C-O,Chân Váy Chữ A Thanh Lịch FWSK24SS01C-O,399000.00,Chân váy nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.669836+07
FWSK24FH04C-1,Chân Váy Thanh Lịch FWSK24FH04C,399000.00,Chân váy nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.667963+07
FWSK24FH02G-J,Chân Váy Jeans Sành Điệu FWSK24FH02G-J,519000.00,Chân váy nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.667333+07
FWSK23SS80G,Chân váy xòe chữ A thanh lịch FWSK23SS80G,549000.00,Chân váy nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.666194+07
FWSK23SS13G,Chân Váy Nữ Lệch Tà Cách Điệu FWSK23SS13G,499000.00,Chân váy nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.665145+07
FWSK23SS10C,Chân váy họa tiết hoa nữ tính FWSK23SS10C,549000.00,Chân váy nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.664463+07
FWSK23SS08G,Chân Váy Demin Họa Tiết Hoa FWSK23SS08G,499000.00,Chân váy nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.663543+07
FWSK23SS06G,Quần Váy Hoa Nhí Điệu Đà FWSK23SS06G,499000.00,Chân váy nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.662837+07
FWSK23SS02G,Chân váy dáng xòe họa tiết nữ tính FWSK23SS02G,499000.00,Chân váy nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.662245+07
FWSK22SS08L,Chân váy xòe chữ A thanh lịch FWSK22SS08L,499000.00,Chân váy nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.661226+07
FWSK22SS04L,Chân váy bút chì xếp nhún xẻ tà FWSK22SS04L,399000.00,Chân váy nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.660077+07
FWSG22SS04P,Mắt kính nữ thời trang FWSG22SS04P,549000.00,Phụ kiện nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.65725+07
FWKS25SS05G,Áo Thun Polo Nữ – FWKS25SS05G,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.656198+07
FWKS24SS12G,Áo Polo Nữ Tay Ngắn Form Vừa FWKS24SS12G,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.655528+07
FWKS24SS05G,Áo Polo Nữ Tay Ngắn Dáng Lửng FWKS24SS05G,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.65488+07
FWKS24SS01G,Áo Polo Nữ Tay Ngắn Dáng Croptop FWKS24SS01G,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.654265+07
FWKS24FH03G,Áo Thun Polo Nữ FWKS24FH03G,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.653426+07
FWKS24FH01G,Áo Polo Tay Ngắn FWKS24FH01G,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.636073+07
FWKS23SS06C,Áo Polo Nữ Cá Tính FWKS23SS06C,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.635475+07
FWKS23SS05G,Áo Polo Nữ Form Ôm Tôn Dáng FWKS23SS05G,499000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.634782+07
FWKS23FH07C,Áo Polo Nữ Cá Tính FWKS23FH07C,549000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.634193+07
FWKS23FH01C,Áo Polo Nữ  Năng Động FWKS23FH01C,549000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.633605+07
FWKS22SS02C,Áo thun nữ cổ bẻ phối viền FWKS22SS02C,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.632965+07
FWKS22SS01L,Áo polo vải café tay ngắn phối viền FWKS22SS01L,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.632334+07
FWKS22FH09C,Áo polo nữ tay ngắn phối lưới FWKS22FH09C,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.631623+07
FWKS22FH08G,Áo Polo Nữ form vừa tay ngắn có bo FWKS22FH08G,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.630951+07
FWKS22FH07G,Áo thun nữ cổ bẻ phối viền  FWKS22FH07G,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.630276+07
FWKS22FH05G,Áo polo nữ tay ngắn FWKS22FH05G,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.629596+07
FWJN25SS05G,Quần Jeans Nữ Ống Rộng FWJN25SS05G,599000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.6281+07
FWJN25SS04G,Quần Jeans Form Ôm FWJN25SS04G,649000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.627401+07
FWJN24SS08G,Quần Jean Nữ Ống Suông Năng Động FWJN24SS08G,599000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.624788+07
FWJN24SS06C,Quần Jean Nữ Ống Loe FWJN24SS06C,599000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.624146+07
FWJN24SS03G,Quần Jean Nữ Form Culottes FWJN24SS03G,599000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.62355+07
FWJN24SS02G,Quần Jean Nữ Ống Rộng FWJN24SS02G,599000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.622928+07
FWJN23SS02C,Quần Jean Nữ Form Ôm  FWJN23SS02C,699000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.620712+07
FWJN23SS01G,Quần Jean Nữ Xẻ Lai FWJN23SS01G,699000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.62005+07
FWJN23FH07C,Quần Jean Nữ Phong Cách Ombre FWJN23FH07C,629000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.619433+07
FWJN23FH05C,Quần Jean Nữ Form Ôm FWJN23FH05C,599000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.61887+07
FWJN23FH04C,Quần Jean Nữ Ống Loe FWJN23FH04C,669000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.618236+07
FWJN22SS09C,Quần jeans nữ dáng skinny lệch lai FWJN22SS09C,549000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.617621+07
FWJN22SS08C,Quần jeans nữ dáng skinny FWJN22SS08C,549000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.61692+07
FWJN22SS05L,Quần jeans nữ ống loe lệch lai FWJN22SS05L,549000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.616237+07
FWJN22SS04L,Quần jeans nữ ống loe lai tua rua FWJN22SS04L,549000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.61562+07
FWJN22SS01C,Quần jeans nữ ống tua rua FWJN22SS01C,549000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.61499+07
FWJN22FH18C,Quần Jean nữ basic ông loe nhẹ FWJN22FH18C,599000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.614374+07
FWJN22FH17C,Quần Jean Nữ form suông FWJN22FH17C,699000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.613676+07
FWJN22FH16G,Quần Jean nữ form ôm FWJN22FH16G,699000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.613029+07
FWJN22FH15G,Quần jeans nữ lưng cao ống loe  FWJN22FH15G,599000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.612388+07
FWJN22FH14G,Quần jeans nữ ống loe lai cách điệu FWJN22FH14G,599000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.611807+07
FWJN22FH07C,Quần jeans nữ dáng skinny lai tua rua FWJN22FH07C,599000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.611187+07
FWJK24SS02G,Áo Khoác Nữ Dáng Gile Thời Trang FWJK24SS02G,569000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.610558+07
FWJK24FH02G,Áo Khoác Nữ FWJK24FH02G,749000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.609943+07
FWJK23SS02G,Áo Khoác Nữ Thời Trang FWJK23SS02G,899000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.609318+07
FWJK23FH05G-J,Áo Khoác Nữ Dáng Ngắn Phong Cách FWJK23FH05G-J,699000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.608628+07
FWJK23FH04G-J,Áo Khoác Nữ Dáng Lửng Cá Tính FWJK23FH04G-J,749000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.607804+07
FWJK23FH03C,Áo Khoác Nữ Thời Trang FWJK23FH03C,1199000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.607206+07
FWJK22SS02H,Áo khoác nữ có nón FWJK22SS02H,1199000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.606585+07
FWJK22FH07C,Áo Khoác nữ họa tiết dập nổi FWJK22FH07C,1399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.605903+07
FWJK22FH03C,Áo khoác nữ có nón phối màu FWJK22FH03C,1299000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.605178+07
FWDR24SS21C-O,Đầm Cổ Vest Thanh Lịch FWDR24SS21C,699000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.58436+07
FWDR24SS19G-C,Đầm Tay Ngắn Form Suông FWDR24SS19G-C,549000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.583629+07
FWDR24SS18C-O,Đầm Nữ Thắt Eo Thanh Lịch  FWDR24SS18C-O,649000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.583014+07
FWDR24SS17C-O,Đầm Nữ Sơ Mi Form Suông FWDR24SS17C-O,699000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.582382+07
FWDR24SS14C,Đầm Dáng Xòe Nữ Tính FWDR24SS14C,599000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.581279+07
FWDR24SS12G,Đầm Cổ V Dáng Xòe FWDR24SS12G,599000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.580569+07
FWDR24SS10G-C,Đầm Polo Tay Ngắn Cá Tính FWDR24SS10G-C,549000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.57989+07
FWDR24SS08G-C,Đầm Jean Sát Nách Cá Tính FWDR24SS08G-C,769000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.579258+07
FWDR24SS07C-O,Đầm Cổ Trụ Tay Xòe FWDR24SS07C-O,649000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.578467+07
FWDR24SS06C-O,Đầm Nữ Xẻ Lai Thanh Lịch FWDR24SS06C-O,649000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.57785+07
FWDR24SS05C-O,Đầm Cổ Tròn Dáng Xòe FWDR24SS05C-O,599000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.576683+07
FWDR24SS04C-O,Đầm Thắt Eo Thanh Lịch FWDR24SS04C-O,649000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.576061+07
FWDR24SS02G-C,Đầm Suông Basic Tay Ngắn FWDR24SS02G-C,549000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.575435+07
FWDR24SS01G-C,Đầm Polo Tay Ngắn Năng Động FWDR24SS01G-C,549000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.574141+07
FWDR24FH29G,Đầm Nữ Thanh Lịch FWDR24FH29G,699000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.573468+07
FWDR24FH28G,Đầm Dáng Xòe Thời Trang FWDR24FH28G,699000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.572875+07
FWDR24FH01G,Đầm Dáng Xòe Nữ Tính FWDR24FH01G,549000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.56798+07
FWDR23SS79G,Đầm nữ dáng suông có dây thắt eo FWDR23SS79G,749000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.567395+07
FWDR23SS76G,Đầm Thun Body Năng Động FWDR23SS76G,499000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.566778+07
FWDR23SS60C,Đầm sơ mi nữ tay dài phối belt FWDR23SS60C,799000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.566139+07
FWDR23SS51G,Đầm Polo Nữ Năng Động FWDR23SS51G,699000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.565533+07
FWDR23SS33C,Đầm Nữ Thanh Lịch FWDR23SS33C,649000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.564936+07
FWDR23SS32C,Đầm Tay Ngắn Form Suông FWDR23SS32C,699000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.564289+07
FWDR23SS31C,Đầm Dáng Xòe Tay Bèo FWDR23SS31C,799000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.563598+07
FWDR23SS30G,Đầm Nữ Tay Ngắn Thanh Lịch FWDR23SS30G,699000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.562885+07
FWDR23SS29G,Đầm Wrap Dress FWDR23SS29G,749000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.562256+07
FWDR23SS28G,Đầm nữ cổ tròn dáng xòe FWDR23SS28G,799000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.561648+07
FWDR23SS24C,Đầm nữ sát nách họa tiết hoa nữ tính FWDR23SS24C,699000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.561059+07
FWDR23SS16G,"Đầm Sát Nách, Cổ Vuông  FWDR23SS16G",749000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.560467+07
FWDR23SS16C,Đầm Maxi Hoa Đồng Nội Cổ Yếm Nữ Tính FWDR23SS16C,799000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.559874+07
FWDR23SS14G,Đầm Nữ Xòe Điệu Đà FWDR23SS14G,799000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.559227+07
FWDR23SS13G,Đầm Tay Ngắn Nữ Tính FWDR23SS13G,799000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.558607+07
FWDR23SS12C,Đầm nữ họa tiết nữ tính FWDR23SS12C,799000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.55798+07
FWDR23SS11C,Đầm nữ họa tiết hoa nữ tính FWDR23SS11C,799000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.557338+07
FWDR23SS10C,Đầm cổ xéo nữ tính FWDR23SS10C,849000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.556713+07
FWDR23SS09C,Đầm nữ tay ngắn form ôm họa tiết nữ tính FWDR23SS09C,699000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.556082+07
FWDR23SS08G,Đầm họa tiết dáng xòe nữ tính FWDR23SS08G,749000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.555476+07
FWDR23SS07G,Đầm nữ dáng suông có dây thắt eo FWDR23SS07G,799000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.554122+07
FWDR23SS03C,Đầm nữ sát nách form ôm FWDR23SS03C,599000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.553407+07
FWDR23SS01G,Đầm nữ hai dây dáng dài FWDR23SS01G,599000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.53598+07
FWDR23FH18C,Đầm Form Suông Nữ Tính FWDR23FH18C,549000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.535329+07
FWDR23FH09G,Đầm Nữ Cổ Tròn Dáng Xòe FWDR23FH09G,799000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.534723+07
FWDR23FH08C,Đầm Polo Tay Ngắn Cá Tính FWDR23FH08C,799000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.53412+07
FWDR23FH04G,Đầm Sơ Mi Nữ Tay Ngắn FWDR23FH04G,799000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.533473+07
FWDR23FH03C,Đầm  Nữ Cổ V Quyến Rũ FWDR23FH03C,799000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.532811+07
FWDR22SS19L,Đầm 2 dây phom suông đính ngọc  FWDR22SS19L,549000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.532237+07
FWDR22FH71C,Đầm polo nữ dáng chữ A FWDR22FH71C,749000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.53163+07
FWDR22FH59C,Đầm nữ dáng dài FWDR22FH59C,849000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.53082+07
FWDR22FH58C,Đầm nữ dạo phố dáng dài FWDR22FH58C,899000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.530169+07
FWDR22FH57C,Đầm nữ cổ yếm tròn FWDR22FH57C,799000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.528926+07
FWDR22FH55C,Đầm polo nữ dáng xòe FWDR22FH55C,699000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.528281+07
FWDR22FH52C,Đầm nữ dáng polo phối viền FWDR22FH52C,699000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.527497+07
FWDR22FH50C,Đầm polo nữ dáng xòe FWDR22FH50C,749000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.525035+07
FWDR22FH21C,Đầm sơ mi dáng chữ A in họa tiết FWDR22FH21C,749000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.524438+07
FWDP25SS03C,Quần Tây Nữ Thanh Lịch FWDP25SS03C,499000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.523387+07
FWDP23SS09C,Quần tây nữ form ống rộng FWDP23SS09C,599000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.520416+07
